"Sample","Dilution","Count","CFU_Count","Date_Collected","Collected_By","Experiment_ID","Date_Plated","Date_Read","MTB_Strain_Type","Strain_Modifications","Infection_Route","Mouse_Type","Treatment","Organ_Tissue","Sample_Storage","Preprocessing","Tissue_Homogenization_Method","Timepoint_dpi","Log_Dilution_Factor","Media","Media_Additive","Plate_Type","Spreading_Method","Total_Plates","Number_of_Replicates","Volume_Per_Plate_uL"
"AM_91224_L_8","N_2.2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_9","N_4",6,2400000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_9","N_4.1",6,2400000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_9","N_4.2",2,8e+05,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_9","N_2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_9","N_2.1",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_9","N_2.2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_10","N_4",4,1600000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_10","N_4.1",5,2e+06,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_10","N_4.2",5,2e+06,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_10","N_2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_10","N_2.1",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_10","N_2.2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_11","N_4",8,3200000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_11","N_4.1",8,3200000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_11","N_4.2",11,4400000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_11","N_2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_11","N_2.1",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_11","N_2.2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_12","N_4",2.6,1040000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_12","N_4.1",3.8,1520000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_12","N_4.2",4.1,1640000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_12","N_2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_12","N_2.1",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_L_12","N_2.2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_1","N_4",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_1","N_4.1",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_1","N_4.2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_1","N_2",9,36000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_1","N_2.1",11,44000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_1","N_2.2",8,32000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_2","N_4",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_2","N_4.1",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_2","N_4.2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_2","N_2",15,60000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_2","N_2.1",19,76000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_2","N_2.2",15,60000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_3","N_4",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_3","N_4.1",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_3","N_4.2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_3","N_2",5,20000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_3","N_2.1",6,24000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_3","N_2.2",3,12000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_4","N_4",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_4","N_4.1",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_4","N_4.2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_4","N_2",10,40000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_4","N_2.1",40,160000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
